Index,Elevation.1,Elevation.2,Leg distance.1,Leg distance.2,Leg time,Leg speed,Leg course.1,Leg course.2,Time,Position
2823,11607,m,3.1,km,0:00:14,793 km/h,223.1,ИСТИНА,12/25/2022 17:52,N29° 14.545' W65° 37.387'
2824,11634,m,3.3,km,0:00:15,791 km/h,223.4,ИСТИНА,12/25/2022 17:52,N29° 13.329' W65° 38.688'
2825,11566,m,3.7,km,0:00:17,791 km/h,224.4,ИСТИНА,12/25/2022 17:52,N29° 12.038' W65° 40.087'
2826,11518,m,3.5,km,0:00:16,793 km/h,224.2,ИСТИНА,12/25/2022 17:52,N29° 10.598' W65° 41.700'
2827,11488,m,3.7,km,0:00:17,793 km/h,224.3,ИСТИНА,12/25/2022 17:53,N29° 09.237' W65° 43.216'
2828,11462,m,3.7,km,0:00:17,793 km/h,223.8,ИСТИНА,12/25/2022 17:53,N29° 07.792' W65° 44.828'
2829,11456,m,3.1,km,0:00:14,792 km/h,223.8,ИСТИНА,12/25/2022 17:53,N29° 06.335' W65° 46.426'
2830,11452,m,3.7,km,0:00:17,792 km/h,223.9,ИСТИНА,12/25/2022 17:54,N29° 05.138' W65° 47.742'
2831,11449,m,3.5,km,0:00:16,792 km/h,223.8,ИСТИНА,12/25/2022 17:54,N29° 03.685' W65° 49.343'
2832,11459,m,3.5,km,0:00:16,789 km/h,223.6,ИСТИНА,12/25/2022 17:54,N29° 02.315' W65° 50.844'
2833,11460,m,3.7,km,0:00:17,791 km/h,223.6,ИСТИНА,12/25/2022 17:54,N29° 00.947' W65° 52.336'
2834,11461,m,3.1,km,0:00:14,792 km/h,223.8,ИСТИНА,12/25/2022 17:55,N28° 59.489' W65° 53.925'
2835,11456,m,3.3,km,0:00:15,791 km/h,223.6,ИСТИНА,12/25/2022 17:55,N28° 58.291' W65° 55.240'
2836,11460,m,3.5,km,0:00:16,792 km/h,223.8,ИСТИНА,12/25/2022 17:55,N28° 57.005' W65° 56.641'
2837,11461,m,3.1,km,0:00:14,793 km/h,223.6,ИСТИНА,12/25/2022 17:55,N28° 55.636' W65° 58.143'
2838,11476,m,3.3,km,0:00:15,792 km/h,223.7,ИСТИНА,12/25/2022 17:56,N28° 54.433' W65° 59.452'
2839,11485,m,3.3,km,0:00:15,793 km/h,223.8,ИСТИНА,12/25/2022 17:56,N28° 53.146' W66° 00.856'
2840,11488,m,3.3,km,0:00:15,793 km/h,223.9,ИСТИНА,12/25/2022 17:56,N28° 51.860' W66° 02.263'
2841,11485,m,3.5,km,0:00:16,792 km/h,223.7,ИСТИНА,12/25/2022 17:56,N28° 50.575' W66° 03.672'
2842,11491,m,3.1,km,0:00:14,792 km/h,223.8,ИСТИНА,12/25/2022 17:57,N28° 49.205' W66° 05.169'
2843,11491,m,3.3,km,0:00:15,794 km/h,223.9,ИСТИНА,12/25/2022 17:57,N28° 48.005' W66° 06.480'
2844,11482,m,3.1,km,0:00:14,793 km/h,223.8,ИСТИНА,12/25/2022 17:57,N28° 46.720' W66° 07.890'
2845,11482,m,3.8,km,0:00:17,795 km/h,223.8,ИСТИНА,12/25/2022 17:57,N28° 45.520' W66° 09.203'
2846,11478,m,3.3,km,0:00:15,794 km/h,223.7,ИСТИНА,12/25/2022 17:58,N28° 44.060' W66° 10.801'
2847,11477,m,3.3,km,0:00:15,795 km/h,223.8,ИСТИНА,12/25/2022 17:58,N28° 42.771' W66° 12.207'
2848,11470,m,2.7,km,0:00:12,796 km/h,223.8,ИСТИНА,12/25/2022 17:58,N28° 41.482' W66° 13.614'
2849,11448,m,3.3,km,0:00:15,793 km/h,223.4,ИСТИНА,12/25/2022 17:58,N28° 40.450' W66° 14.741'
2850,11461,m,3.8,km,0:00:17,795 km/h,223.5,ИСТИНА,12/25/2022 17:59,N28° 39.156' W66° 16.137'
2851,11473,m,3.5,km,0:00:16,795 km/h,223.8,ИСТИНА,12/25/2022 17:59,N28° 37.688' W66° 17.723'
2852,11467,m,3.1,km,0:00:14,792 km/h,223.6,ИСТИНА,12/25/2022 17:59,N28° 36.313' W66° 19.225'
2853,11467,m,3.5,km,0:00:16,793 km/h,223.5,ИСТИНА,12/25/2022 17:59,N28° 35.111' W66° 20.528'
2854,11448,m,2.6,km,0:00:12,794 km/h,223.6,ИСТИНА,12/25/2022 18:00,N28° 33.731' W66° 22.017'
2855,11439,m,3.1,km,0:00:14,793 km/h,223.6,ИСТИНА,12/25/2022 18:00,N28° 32.699' W66° 23.136'
2856,11444,m,2.7,km,0:00:12,795 km/h,223.5,ИСТИНА,12/25/2022 18:00,N28° 31.494' W66° 24.440'
2857,11438,m,2.9,km,0:00:13,796 km/h,223.5,ИСТИНА,12/25/2022 18:00,N28° 30.456' W66° 25.559'
2858,11439,m,3.3,km,0:00:15,797 km/h,223.7,ИСТИНА,12/25/2022 18:00,N28° 29.333' W66° 26.772'
2859,11441,m,3.3,km,0:00:15,797 km/h,223.6,ИСТИНА,12/25/2022 18:01,N28° 28.038' W66° 28.177'
2860,11450,m,3.3,km,0:00:15,797 km/h,223.4,ИСТИНА,12/25/2022 18:01,N28° 26.741' W66° 29.580'
2861,11447,m,2.7,km,0:00:12,797 km/h,223.3,ИСТИНА,12/25/2022 18:01,N28° 25.441' W66° 30.978'
2862,11456,m,3.1,km,0:00:14,796 km/h,223.4,ИСТИНА,12/25/2022 18:01,N28° 24.399' W66° 32.094'
2863,11458,m,3.1,km,0:00:14,796 km/h,223.6,ИСТИНА,12/25/2022 18:02,N28° 23.186' W66° 33.398'
2864,11451,m,3.5,km,0:00:16,796 km/h,223.7,ИСТИНА,12/25/2022 18:02,N28° 21.978' W66° 34.708'
2865,11443,m,3.3,km,0:00:15,793 km/h,223.5,ИСТИНА,12/25/2022 18:02,N28° 20.600' W66° 36.204'
2866,11447,m,3.5,km,0:00:16,794 km/h,223.4,ИСТИНА,12/25/2022 18:02,N28° 19.308' W66° 37.598'
2867,11439,m,3.5,km,0:00:16,793 km/h,223.5,ИСТИНА,12/25/2022 18:03,N28° 17.927' W66° 39.083'
2868,11436,m,2.9,km,0:00:13,794 km/h,223.2,ИСТИНА,12/25/2022 18:03,N28° 16.547' W66° 40.567'
2869,11440,m,2.4,km,0:00:11,794 km/h,223.4,ИСТИНА,12/25/2022 18:03,N28° 15.421' W66° 41.769'
2870,11445,m,2.9,km,0:00:13,795 km/h,223.1,ИСТИНА,12/25/2022 18:03,N28° 14.471' W66° 42.788'
2871,11458,m,3.3,km,0:00:15,793 km/h,223.2,ИСТИНА,12/25/2022 18:04,N28° 13.341' W66° 43.989'
2872,11469,m,3.1,km,0:00:14,792 km/h,223.6,ИСТИНА,12/25/2022 18:04,N28° 12.042' W66° 45.371'
2873,11452,m,3.1,km,0:00:14,793 km/h,223.7,ИСТИНА,12/25/2022 18:04,N28° 10.841' W66° 46.671'
2874,11451,m,3.1,km,0:00:14,792 km/h,223.4,ИСТИНА,12/25/2022 18:04,N28° 09.640' W66° 47.973'
2875,11451,m,3.5,km,0:00:16,791 km/h,223.4,ИСТИНА,12/25/2022 18:04,N28° 08.434' W66° 49.268'
2876,11465,m,3.5,km,0:00:16,793 km/h,223.4,ИСТИНА,12/25/2022 18:05,N28° 07.056' W66° 50.744'
2877,11471,m,3.5,km,0:00:16,792 km/h,223.2,ИСТИНА,12/25/2022 18:05,N28° 05.677' W66° 52.224'
2878,11454,m,3.5,km,0:00:16,792 km/h,223.3,ИСТИНА,12/25/2022 18:05,N28° 04.294' W66° 53.697'
2879,11446,m,2.6,km,0:00:12,793 km/h,223.3,ИСТИНА,12/25/2022 18:06,N28° 02.912' W66° 55.171'
2880,11443,m,3.3,km,0:00:15,791 km/h,223.3,ИСТИНА,12/25/2022 18:06,N28° 01.875' W66° 56.277'
2881,11439,m,3.1,km,0:00:14,790 km/h,223.5,ИСТИНА,12/25/2022 18:06,N28° 00.582' W66° 57.658'
2882,11430,m,3.1,km,0:00:14,791 km/h,223.4,ИСТИНА,12/25/2022 18:06,N27° 59.381' W66° 58.948'
2883,11431,m,3.3,km,0:00:15,791 km/h,223.3,ИСТИНА,12/25/2022 18:06,N27° 58.175' W67° 00.238'
2884,11433,m,2.9,km,0:00:13,791 km/h,223.4,ИСТИНА,12/25/2022 18:07,N27° 56.882' W67° 01.617'
2885,11436,m,2.9,km,0:00:13,793 km/h,222.9,ИСТИНА,12/25/2022 18:07,N27° 55.763' W67° 02.814'
2886,11449,m,3.1,km,0:00:14,792 km/h,223,ИСТИНА,12/25/2022 18:07,N27° 54.633' W67° 04.003'
2887,11492,m,3.3,km,0:00:15,793 km/h,222.9,ИСТИНА,12/25/2022 18:07,N27° 53.418' W67° 05.284'
2888,11501,m,2.2,km,0:00:10,792 km/h,223.2,ИСТИНА,12/25/2022 18:08,N27° 52.115' W67° 06.656'
2889,11501,m,3.1,km,0:00:14,797 km/h,223.1,ИСТИНА,12/25/2022 18:08,N27° 51.250' W67° 07.575'
2890,11489,m,2.4,km,0:00:11,798 km/h,223.1,ИСТИНА,12/25/2022 18:08,N27° 50.032' W67° 08.866'
2891,11476,m,2.9,km,0:00:13,798 km/h,223.3,ИСТИНА,12/25/2022 18:08,N27° 49.073' W67° 09.881'
2892,11481,m,3.3,km,0:00:15,799 km/h,223,ИСТИНА,12/25/2022 18:08,N27° 47.942' W67° 11.086'
2893,11485,m,2.9,km,0:00:13,801 km/h,223.3,ИСТИНА,12/25/2022 18:09,N27° 46.631' W67° 12.469'
2894,11483,m,3.6,km,0:00:16,802 km/h,223.2,ИСТИНА,12/25/2022 18:09,N27° 45.495' W67° 13.676'
2895,11491,m,3.4,km,0:00:15,804 km/h,223.5,ИСТИНА,12/25/2022 18:09,N27° 44.096' W67° 15.163'
2896,11494,m,2.9,km,0:00:13,805 km/h,223,ИСТИНА,12/25/2022 18:09,N27° 42.785' W67° 16.567'
2897,11499,m,2.9,km,0:00:13,808 km/h,222.9,ИСТИНА,12/25/2022 18:10,N27° 41.640' W67° 17.774'
2898,11502,m,3.6,km,0:00:16,808 km/h,223.2,ИСТИНА,12/25/2022 18:10,N27° 40.489' W67° 18.983'
2899,11489,m,3.8,km,0:00:17,807 km/h,223.2,ИСТИНА,12/25/2022 18:10,N27° 39.078' W67° 20.480'
2900,11465,m,3.4,km,0:00:15,808 km/h,223,ИСТИНА,12/25/2022 18:10,N27° 37.580' W67° 22.066'
2901,11453,m,3.6,km,0:00:16,809 km/h,223.2,ИСТИНА,12/25/2022 18:11,N27° 36.254' W67° 23.463'
2902,11462,m,3.6,km,0:00:16,811 km/h,223.1,ИСТИНА,12/25/2022 18:11,N27° 34.840' W67° 24.959'
2903,11461,m,1.8,km,0:00:08,810 km/h,223.1,ИСТИНА,12/25/2022 18:11,N27° 33.421' W67° 26.457'
2904,11469,m,1.8,km,0:00:08,809 km/h,223,ИСТИНА,12/25/2022 18:11,N27° 32.713' W67° 27.205'
2905,11475,m,2.2,km,0:00:10,809 km/h,223,ИСТИНА,12/25/2022 18:11,N27° 32.003' W67° 27.950'
2906,11490,m,2,km,0:00:09,808 km/h,222.9,ИСТИНА,12/25/2022 18:12,N27° 31.118' W67° 28.883'
2907,11489,m,1.6,km,0:00:07,808 km/h,222.9,ИСТИНА,12/25/2022 18:12,N27° 30.320' W67° 29.719'
2908,11492,m,1.8,km,0:00:08,810 km/h,223,ИСТИНА,12/25/2022 18:12,N27° 29.699' W67° 30.369'
2909,11494,m,1.6,km,0:00:07,808 km/h,223.2,ИСТИНА,12/25/2022 18:12,N27° 28.989' W67° 31.115'
2910,11498,m,2,km,0:00:09,808 km/h,223,ИСТИНА,12/25/2022 18:12,N27° 28.372' W67° 31.769'
2911,11503,m,2.5,km,0:00:11,807 km/h,222.9,ИСТИНА,12/25/2022 18:12,N27° 27.576' W67° 32.605'
2912,11512,m,1.6,km,0:00:07,808 km/h,223.1,ИСТИНА,12/25/2022 18:12,N27° 26.603' W67° 33.626'
2913,11502,m,1.6,km,0:00:07,807 km/h,223,ИСТИНА,12/25/2022 18:13,N27° 25.985' W67° 34.278'
2914,11488,m,2,km,0:00:09,806 km/h,223,ИСТИНА,12/25/2022 18:13,N27° 25.366' W67° 34.927'
2915,11482,m,1.8,km,0:00:08,806 km/h,223.1,ИСТИНА,12/25/2022 18:13,N27° 24.571' W67° 35.762'
2916,11472,m,1.6,km,0:00:07,804 km/h,222.8,ИСТИНА,12/25/2022 18:13,N27° 23.867' W67° 36.506'
2917,11473,m,2.2,km,0:00:10,804 km/h,222.8,ИСТИНА,12/25/2022 18:13,N27° 23.248' W67° 37.151'
2918,11479,m,1.6,km,0:00:07,804 km/h,222.7,ИСТИНА,12/25/2022 18:13,N27° 22.365' W67° 38.072'
2919,11479,m,2,km,0:00:09,805 km/h,222.8,ИСТИНА,12/25/2022 18:13,N27° 21.746' W67° 38.715'
2920,11488,m,2.2,km,0:00:10,810 km/h,223.2,ИСТИНА,12/25/2022 18:14,N27° 20.950' W67° 39.545'
2921,11482,m,3.4,km,0:00:15,810 km/h,223.2,ИСТИНА,12/25/2022 18:14,N27° 20.066' W67° 40.478'
2922,11474,m,2.7,km,0:00:12,809 km/h,223.1,ИСТИНА,12/25/2022 18:14,N27° 18.739' W67° 41.880'
2923,11466,m,3.4,km,0:00:15,809 km/h,223,ИСТИНА,12/25/2022 18:14,N27° 17.678' W67° 42.997'
2924,11460,m,2.9,km,0:00:13,809 km/h,222.9,ИСТИНА,12/25/2022 18:14,N27° 16.348' W67° 44.392'
2925,11469,m,2.7,km,0:00:12,810 km/h,222.7,ИСТИНА,12/25/2022 18:15,N27° 15.194' W67° 45.597'
2926,11483,m,2.7,km,0:00:12,812 km/h,223,ИСТИНА,12/25/2022 18:15,N27° 14.124' W67° 46.706'
2927,11470,m,2.3,km,0:00:10,811 km/h,223,ИСТИНА,12/25/2022 18:15,N27° 13.058' W67° 47.824'
2928,11466,m,3.4,km,0:00:15,810 km/h,222.7,ИСТИНА,12/25/2022 18:15,N27° 12.170' W67° 48.755'
2929,11477,m,2.7,km,0:00:12,810 km/h,222.9,ИСТИНА,12/25/2022 18:15,N27° 10.834' W67° 50.142'
2930,11472,m,2.2,km,0:00:10,809 km/h,222.8,ИСТИНА,12/25/2022 18:16,N27° 09.767' W67° 51.254'
2931,11481,m,2.7,km,0:00:12,809 km/h,222.9,ИСТИНА,12/25/2022 18:16,N27° 08.879' W67° 52.179'
2932,11484,m,3.2,km,0:00:14,810 km/h,223,ИСТИНА,12/25/2022 18:16,N27° 07.814' W67° 53.292'
2933,11483,m,3.1,km,0:00:14,807 km/h,222.8,ИСТИНА,12/25/2022 18:16,N27° 06.572' W67° 54.592'
2934,11478,m,2.9,km,0:00:13,809 km/h,222.9,ИСТИНА,12/25/2022 18:16,N27° 05.330' W67° 55.884'
2935,11474,m,2.7,km,0:00:12,810 km/h,222.8,ИСТИНА,12/25/2022 18:17,N27° 04.176' W67° 57.087'
2936,11472,m,2.2,km,0:00:10,810 km/h,222.8,ИСТИНА,12/25/2022 18:17,N27° 03.108' W67° 58.196'
2937,11472,m,2.2,km,0:00:10,809 km/h,222.8,ИСТИНА,12/25/2022 18:17,N27° 02.218' W67° 59.120'
2938,11472,m,3.2,km,0:00:14,811 km/h,222.8,ИСТИНА,12/25/2022 18:17,N27° 01.329' W68° 00.044'
2939,11471,m,2.9,km,0:00:13,808 km/h,222.7,ИСТИНА,12/25/2022 18:17,N27° 00.081' W68° 01.341'
2940,11471,m,3.2,km,0:00:14,810 km/h,222.8,ИСТИНА,12/25/2022 18:18,N26° 58.926' W68° 02.537'
2941,11468,m,2.7,km,0:00:12,810 km/h,222.8,ИСТИНА,12/25/2022 18:18,N26° 57.679' W68° 03.831'
2942,11473,m,2.9,km,0:00:13,811 km/h,223,ИСТИНА,12/25/2022 18:18,N26° 56.611' W68° 04.939'
2943,11467,m,2.2,km,0:00:10,809 km/h,222.9,ИСТИНА,12/25/2022 18:18,N26° 55.456' W68° 06.146'
2944,11464,m,2.9,km,0:00:13,811 km/h,222.7,ИСТИНА,12/25/2022 18:18,N26° 54.569' W68° 07.071'
2945,11465,m,3.4,km,0:00:15,810 km/h,222.7,ИСТИНА,12/25/2022 18:19,N26° 53.410' W68° 08.272'
2946,11471,m,2.9,km,0:00:13,810 km/h,222.7,ИСТИНА,12/25/2022 18:19,N26° 52.074' W68° 09.655'
2947,11474,m,2.9,km,0:00:13,810 km/h,222.7,ИСТИНА,12/25/2022 18:19,N26° 50.917' W68° 10.853'
2948,11476,m,2.9,km,0:00:13,811 km/h,222.7,ИСТИНА,12/25/2022 18:19,N26° 49.758' W68° 12.051'
2949,11477,m,2.9,km,0:00:13,809 km/h,222.7,ИСТИНА,12/25/2022 18:20,N26° 48.598' W68° 13.251'
2950,11473,m,2.9,km,0:00:13,810 km/h,222.6,ИСТИНА,12/25/2022 18:20,N26° 47.441' W68° 14.447'
2951,11476,m,3.1,km,0:00:14,809 km/h,222.6,ИСТИНА,12/25/2022 18:20,N26° 46.281' W68° 15.642'
2952,11480,m,2.9,km,0:00:13,811 km/h,222.8,ИСТИНА,12/25/2022 18:20,N26° 45.032' W68° 16.928'
2953,11477,m,2.7,km,0:00:12,809 km/h,222.7,ИСТИНА,12/25/2022 18:20,N26° 43.875' W68° 18.129'
2954,11480,m,2.9,km,0:00:13,810 km/h,222.5,ИСТИНА,12/25/2022 18:21,N26° 42.806' W68° 19.232'
2955,11478,m,2.9,km,0:00:13,810 km/h,222.6,ИСТИНА,12/25/2022 18:21,N26° 41.644' W68° 20.426'
2956,11474,m,3.1,km,0:00:14,810 km/h,222.7,ИСТИНА,12/25/2022 18:21,N26° 40.484' W68° 21.621'
2957,11480,m,3.4,km,0:00:15,810 km/h,222.6,ИСТИНА,12/25/2022 18:21,N26° 39.236' W68° 22.909'
2958,11477,m,2.2,km,0:00:10,810 km/h,222.7,ИСТИНА,12/25/2022 18:22,N26° 37.897' W68° 24.286'
2959,11482,m,3.2,km,0:00:14,810 km/h,222.7,ИСТИНА,12/25/2022 18:22,N26° 37.005' W68° 25.206'
2960,11485,m,2.9,km,0:00:13,811 km/h,222.6,ИСТИНА,12/25/2022 18:22,N26° 35.757' W68° 26.493'
2961,11486,m,2.3,km,0:00:10,811 km/h,222.5,ИСТИНА,12/25/2022 18:22,N26° 34.595' W68° 27.687'
2962,11485,m,2.9,km,0:00:13,813 km/h,222.7,ИСТИНА,12/25/2022 18:22,N26° 33.699' W68° 28.604'
2963,11488,m,3.2,km,0:00:14,813 km/h,222.5,ИСТИНА,12/25/2022 18:23,N26° 32.536' W68° 29.803'
2964,11494,m,2.9,km,0:00:13,813 km/h,222.5,ИСТИНА,12/25/2022 18:23,N26° 31.280' W68° 31.091'
2965,11495,m,3.4,km,0:00:15,813 km/h,222.6,ИСТИНА,12/25/2022 18:23,N26° 30.114' W68° 32.285'
2966,11499,m,3.4,km,0:00:15,815 km/h,222.5,ИСТИНА,12/25/2022 18:23,N26° 28.770' W68° 33.666'
2967,11495,m,2.7,km,0:00:12,814 km/h,222.5,ИСТИНА,12/25/2022 18:24,N26° 27.421' W68° 35.047'
2968,11490,m,3.2,km,0:00:14,814 km/h,222.6,ИСТИНА,12/25/2022 18:24,N26° 26.343' W68° 36.152'
2969,11494,m,2.9,km,0:00:13,815 km/h,222.5,ИСТИНА,12/25/2022 18:24,N26° 25.085' W68° 37.441'
2970,11504,m,3.2,km,0:00:14,816 km/h,222.6,ИСТИНА,12/25/2022 18:24,N26° 23.916' W68° 38.637'
2971,11512,m,2.9,km,0:00:13,816 km/h,222.4,ИСТИНА,12/25/2022 18:24,N26° 22.657' W68° 39.928'
2972,11508,m,3.4,km,0:00:15,816 km/h,222.4,ИСТИНА,12/25/2022 18:25,N26° 21.485' W68° 41.124'
2973,11511,m,2.7,km,0:00:12,816 km/h,222.6,ИСТИНА,12/25/2022 18:25,N26° 20.133' W68° 42.504'
2974,11512,m,2.7,km,0:00:12,816 km/h,222.5,ИСТИНА,12/25/2022 18:25,N26° 19.052' W68° 43.610'
2975,11510,m,3,km,0:00:13,817 km/h,222.5,ИСТИНА,12/25/2022 18:25,N26° 17.971' W68° 44.716'
2976,11501,m,2.9,km,0:00:13,816 km/h,222.5,ИСТИНА,12/25/2022 18:26,N26° 16.798' W68° 45.913'
2977,11493,m,2.5,km,0:00:11,816 km/h,222.5,ИСТИНА,12/25/2022 18:26,N26° 15.626' W68° 47.109'
2978,11490,m,2.7,km,0:00:12,817 km/h,222.5,ИСТИНА,12/25/2022 18:26,N26° 14.634' W68° 48.121'
2979,11475,m,2.7,km,0:00:12,817 km/h,222.4,ИСТИНА,12/25/2022 18:26,N26° 13.551' W68° 49.226'
2980,11473,m,2.5,km,0:00:11,817 km/h,222.4,ИСТИНА,12/25/2022 18:26,N26° 12.467' W68° 50.329'
2981,11473,m,2.5,km,0:00:11,816 km/h,222.3,ИСТИНА,12/25/2022 18:27,N26° 11.474' W68° 51.341'
2982,11470,m,3.4,km,0:00:15,816 km/h,222.3,ИСТИНА,12/25/2022 18:27,N26° 10.481' W68° 52.349'
2983,11475,m,3.4,km,0:00:15,816 km/h,222.3,ИСТИНА,12/25/2022 18:27,N26° 09.126' W68° 53.722'
2984,11482,m,2.9,km,0:00:13,817 km/h,222.2,ИСТИНА,12/25/2022 18:27,N26° 07.771' W68° 55.096'
2985,11500,m,2.5,km,0:00:11,817 km/h,222.2,ИСТИНА,12/25/2022 18:27,N26° 06.593' W68° 56.286'
2986,11514,m,3,km,0:00:13,821 km/h,222.4,ИСТИНА,12/25/2022 18:28,N26° 05.596' W68° 57.292'
2987,11504,m,2.7,km,0:00:12,820 km/h,222.4,ИСТИНА,12/25/2022 18:28,N26° 04.416' W68° 58.492'
2988,11490,m,3.2,km,0:00:14,819 km/h,222.3,ИСТИНА,12/25/2022 18:28,N26° 03.329' W68° 59.597'
2989,11490,m,3.2,km,0:00:14,818 km/h,222.3,ИСТИНА,12/25/2022 18:28,N26° 02.060' W69° 00.884'
2990,11490,m,2.5,km,0:00:11,816 km/h,222.4,ИСТИНА,12/25/2022 18:28,N26° 00.793' W69° 02.168'
2991,11477,m,3.4,km,0:00:15,817 km/h,222.3,ИСТИНА,12/25/2022 18:29,N25° 59.800' W69° 03.176'
2992,11456,m,2.5,km,0:00:11,819 km/h,222.5,ИСТИНА,12/25/2022 18:29,N25° 58.442' W69° 04.550'
2993,11472,m,3,km,0:00:13,819 km/h,222.5,ИСТИНА,12/25/2022 18:29,N25° 57.447' W69° 05.563'
2994,11480,m,2.7,km,0:00:12,819 km/h,222.3,ИСТИНА,12/25/2022 18:29,N25° 56.272' W69° 06.759'
2995,11482,m,3,km,0:00:13,819 km/h,222.1,ИСТИНА,12/25/2022 18:30,N25° 55.184' W69° 07.860'
2996,11500,m,2.7,km,0:00:12,819 km/h,222.2,ИСТИНА,12/25/2022 18:30,N25° 54.002' W69° 09.047'
2997,11506,m,2.7,km,0:00:12,820 km/h,222.3,ИСТИНА,12/25/2022 18:30,N25° 52.911' W69° 10.145'
2998,11510,m,3.2,km,0:00:14,821 km/h,222.3,ИСТИНА,12/25/2022 18:30,N25° 51.820' W69° 11.246'
2999,11512,m,2.7,km,0:00:12,821 km/h,222.3,ИСТИНА,12/25/2022 18:30,N25° 50.548' W69° 12.533'
3000,11509,m,3.2,km,0:00:14,821 km/h,222.4,ИСТИНА,12/25/2022 18:31,N25° 49.458' W69° 13.636'
3001,11493,m,2.7,km,0:00:12,821 km/h,222.2,ИСТИНА,12/25/2022 18:31,N25° 48.187' W69° 14.926'
3002,11472,m,3.2,km,0:00:14,822 km/h,222.4,ИСТИНА,12/25/2022 18:31,N25° 47.095' W69° 16.026'
3003,11473,m,3.2,km,0:00:14,821 km/h,222.2,ИСТИНА,12/25/2022 18:31,N25° 45.822' W69° 17.315'
3004,11479,m,3,km,0:00:13,821 km/h,222.1,ИСТИНА,12/25/2022 18:31,N25° 44.546' W69° 18.599'
3005,11495,m,3.2,km,0:00:14,821 km/h,222.1,ИСТИНА,12/25/2022 18:32,N25° 43.361' W69° 19.789'
3006,11492,m,3.7,km,0:00:16,822 km/h,222.2,ИСТИНА,12/25/2022 18:32,N25° 42.084' W69° 21.070'
3007,11493,m,3.2,km,0:00:14,822 km/h,222.4,ИСТИНА,12/25/2022 18:32,N25° 40.627' W69° 22.538'
3008,11492,m,2.7,km,0:00:12,821 km/h,222.1,ИСТИНА,12/25/2022 18:32,N25° 39.356' W69° 23.827'
3009,11488,m,3,km,0:00:13,821 km/h,222.2,ИСТИНА,12/25/2022 18:33,N25° 38.261' W69° 24.924'
3010,11485,m,3.2,km,0:00:14,821 km/h,222.1,ИСТИНА,12/25/2022 18:33,N25° 37.077' W69° 26.116'
3011,11495,m,3.4,km,0:00:15,821 km/h,222,ИСТИНА,12/25/2022 18:33,N25° 35.801' W69° 27.395'
3012,11490,m,3.4,km,0:00:15,819 km/h,222.1,ИСТИНА,12/25/2022 18:33,N25° 34.431' W69° 28.763'
3013,11506,m,3.4,km,0:00:15,820 km/h,222,ИСТИНА,12/25/2022 18:34,N25° 33.067' W69° 30.130'
3014,11502,m,2,km,0:00:09,820 km/h,222.7,ИСТИНА,12/25/2022 18:34,N25° 31.698' W69° 31.497'
3015,11503,m,3.2,km,0:00:14,821 km/h,222.2,ИСТИНА,12/25/2022 18:34,N25° 30.887' W69° 32.328'
3016,11498,m,3.4,km,0:00:15,820 km/h,222.1,ИСТИНА,12/25/2022 18:34,N25° 29.612' W69° 33.608'
3017,11488,m,2.7,km,0:00:12,820 km/h,222,ИСТИНА,12/25/2022 18:34,N25° 28.246' W69° 34.976'
3018,11482,m,3.2,km,0:00:14,820 km/h,222.1,ИСТИНА,12/25/2022 18:35,N25° 27.151' W69° 36.067'
3019,11496,m,2.7,km,0:00:12,819 km/h,221.9,ИСТИНА,12/25/2022 18:35,N25° 25.875' W69° 37.344'
3020,11506,m,3.2,km,0:00:14,820 km/h,222.2,ИСТИНА,12/25/2022 18:35,N25° 24.781' W69° 38.432'
3021,11498,m,3.2,km,0:00:14,819 km/h,221.9,ИСТИНА,12/25/2022 18:35,N25° 23.507' W69° 39.711'
3022,11476,m,3.2,km,0:00:14,818 km/h,222,ИСТИНА,12/25/2022 18:36,N25° 22.229' W69° 40.979'
3023,11463,m,2.7,km,0:00:12,818 km/h,222,ИСТИНА,12/25/2022 18:36,N25° 20.955' W69° 42.248'
3024,11446,m,3,km,0:00:13,819 km/h,222,ИСТИНА,12/25/2022 18:36,N25° 19.861' W69° 43.336'
3025,11444,m,3.4,km,0:00:15,819 km/h,222.2,ИСТИНА,12/25/2022 18:36,N25° 18.676' W69° 44.516'
3026,11465,m,2.7,km,0:00:12,820 km/h,222,ИСТИНА,12/25/2022 18:36,N25° 17.313' W69° 45.883'
3027,11481,m,2.7,km,0:00:12,819 km/h,221.9,ИСТИНА,12/25/2022 18:37,N25° 16.219' W69° 46.974'
3028,11489,m,3.4,km,0:00:15,820 km/h,221.9,ИСТИНА,12/25/2022 18:37,N25° 15.123' W69° 48.061'
3029,11486,m,3.4,km,0:00:15,821 km/h,222,ИСТИНА,12/25/2022 18:37,N25° 13.753' W69° 49.421'
3030,11468,m,3.2,km,0:00:14,822 km/h,222,ИСТИНА,12/25/2022 18:37,N25° 12.382' W69° 50.785'
3031,11480,m,3.4,km,0:00:15,821 km/h,221.9,ИСТИНА,12/25/2022 18:38,N25° 11.102' W69° 52.059'
3032,11476,m,3.9,km,0:00:17,822 km/h,222,ИСТИНА,12/25/2022 18:38,N25° 09.730' W69° 53.420'
3033,11482,m,3.4,km,0:00:15,822 km/h,221.9,ИСТИНА,12/25/2022 18:38,N25° 08.175' W69° 54.967'
3034,11492,m,2.7,km,0:00:12,822 km/h,222,ИСТИНА,12/25/2022 18:38,N25° 06.801' W69° 56.327'
