Index,Elevation.1,Elevation.2,Leg distance.1,Leg distance.2,Leg time,Leg speed.1,Leg speed.2,Leg course,Time,Position
3342,12133,m,2.8,km,12:00:11 AM,928,km/h,241.1° true,10/26/2021 20:53,N26° 10.705' W57° 51.150'
3343,12223,m,60.7,km,12:03:53 AM,939,km/h,237.8° true,10/26/2021 20:54,N26° 09.966' W57° 52.641'
3344,10529,m,3.4,km,12:00:13 AM,937,km/h,237.4° true,10/26/2021 20:58,N25° 52.470' W58° 23.478'
3345,10399,m,2.6,km,12:00:10 AM,939,km/h,237.5° true,10/26/2021 20:58,N25° 51.486' W58° 25.184'
3346,10321,m,3.4,km,12:00:13 AM,941,km/h,236.6° true,10/26/2021 20:58,N25° 50.731' W58° 26.503'
3347,10144,m,2.9,km,12:00:11 AM,949,km/h,235.4° true,10/26/2021 20:58,N25° 49.723' W58° 28.203'
3348,9929,m,2.6,km,12:00:10 AM,948,km/h,234.7° true,10/26/2021 20:58,N25° 48.834' W58° 29.631'
3349,9687,m,3.2,km,12:00:12 AM,945,km/h,234.5° true,10/26/2021 20:59,N25° 48.015' W58° 30.918'
3350,9379,m,2.9,km,12:00:11 AM,950,km/h,233.5° true,10/26/2021 20:59,N25° 47.030' W58° 32.454'
3351,9028,m,51.6,km,12:03:17 AM,944,km/h,238.0° true,10/26/2021 20:59,N25° 46.100' W58° 33.851'
3352,2194,m,4.7,km,12:00:18 AM,935,km/h,239.1° true,10/26/2021 21:02,N25° 31.310' W59° 00.034'
3353,2208,m,4.9,km,12:00:18 AM,982,km/h,257.5° true,10/26/2021 21:02,N25° 30.015' W59° 02.428'
3354,1701,m,3.6,km,12:00:14 AM,938,km/h,238.4° true,10/26/2021 21:03,N25° 29.443' W59° 05.292'
3355,1668,m,12.2,km,12:00:47 AM,931,km/h,237.5° true,10/26/2021 21:03,N25° 28.412' W59° 07.145'
3356,1647,m,9.4,km,12:00:36 AM,940,km/h,236.3° true,10/26/2021 21:04,N25° 24.886' W59° 13.262'
3357,1960,m,3.1,km,12:00:12 AM,934,km/h,244.3° true,10/26/2021 21:04,N25° 22.071' W59° 17.926'
3358,1811,m,2.6,km,12:00:10 AM,942,km/h,236.1° true,10/26/2021 21:05,N25° 21.344' W59° 19.599'
3359,1883,m,2.9,km,12:00:11 AM,943,km/h,236.5° true,10/26/2021 21:05,N25° 20.557' W59° 20.893'
3360,1934,m,3.1,km,12:00:12 AM,928,km/h,243.2° true,10/26/2021 21:05,N25° 19.699' W59° 22.325'
3361,1903,m,4.2,km,12:00:16 AM,941,km/h,240.3° true,10/26/2021 21:05,N25° 18.946' W59° 23.972'
3362,1879,m,3.1,km,12:00:12 AM,930,km/h,236.6° true,10/26/2021 21:05,N25° 17.828' W59° 26.136'
3363,1937,m,3.1,km,12:00:12 AM,936,km/h,236.8° true,10/26/2021 21:06,N25° 16.907' W59° 27.678'
3364,1994,m,2.9,km,12:00:11 AM,936,km/h,237.0° true,10/26/2021 21:06,N25° 15.987' W59° 29.236'
3365,2039,m,3.4,km,12:00:13 AM,939,km/h,236.8° true,10/26/2021 21:06,N25° 15.148' W59° 30.665'
3366,2092,m,3.1,km,12:00:12 AM,938,km/h,236.8° true,10/26/2021 21:06,N25° 14.146' W59° 32.355'
3367,2136,m,3.4,km,12:00:13 AM,938,km/h,237.0° true,10/26/2021 21:06,N25° 13.223' W59° 33.914'
3368,2177,m,3.7,km,12:00:14 AM,941,km/h,237.5° true,10/26/2021 21:07,N25° 12.229' W59° 35.606'
3369,2194,m,3.1,km,12:00:12 AM,941,km/h,236.7° true,10/26/2021 21:07,N25° 11.168' W59° 37.443'
3370,2198,m,2.9,km,12:00:11 AM,939,km/h,236.8° true,10/26/2021 21:07,N25° 10.240' W59° 39.006'
3371,2246,m,3.1,km,12:00:12 AM,938,km/h,237.6° true,10/26/2021 21:07,N25° 09.393' W59° 40.434'
3372,2283,m,2.6,km,12:00:10 AM,938,km/h,238.2° true,10/26/2021 21:07,N25° 08.490' W59° 42.005'
3373,2299,m,3.4,km,12:00:13 AM,938,km/h,238.3° true,10/26/2021 21:08,N25° 07.750' W59° 43.323'
3374,2299,m,3.6,km,12:00:14 AM,938,km/h,238.4° true,10/26/2021 21:08,N25° 06.791' W59° 45.039'
3375,2290,m,3.6,km,12:00:14 AM,937,km/h,238.4° true,10/26/2021 21:08,N25° 05.760' W59° 46.887'
3376,2280,m,3.4,km,12:00:13 AM,936,km/h,238.5° true,10/26/2021 21:08,N25° 04.729' W59° 48.733'
3377,2267,m,3.1,km,12:00:12 AM,935,km/h,238.5° true,10/26/2021 21:09,N25° 03.777' W59° 50.449'
3378,2257,m,2.9,km,12:00:11 AM,935,km/h,238.5° true,10/26/2021 21:09,N25° 02.898' W59° 52.030'
